id,X01,Y01,Z01,X11,Y11,Z11,X21,Y21,Z21,X31,Y31,Z31,X41,Y41,Z41,X51,Y51,Z51,label
7996,36.25125813,75.05228021,-59.68191053,19.63295725,72.27494593,-53.98086236,67.2315038,60.65026357,-74.88406933,62.41345659,63.47520396,-56.76023798,79.82592558,38.66432497,-69.23769275,?,?,?,1
7997,53.59350358,92.81484483,6.860119521,59.25558703,129.036119,21.76002901,26.54600686,131.2792243,25.94143921,16.19748373,87.59016832,13.95151864,35.52291538,91.64291103,16.74053142,70.03889332,74.4964193,-9.016806305,2
7998,56.83335733,94.6343035,-36.10367417,73.00349133,36.5796044,-83.71079606,53.76615629,132.1410487,-45.56001439,60.28343467,11.27079493,-72.53701153,88.47027698,47.23540264,-88.558696,?,?,?,3
7999,-31.22870494,111.8872364,-64.3396827,69.06354301,135.1721298,-17.01476953,-29.81638624,76.73456867,-38.01443356,4.1544456,135.7535251,-43.53583473,-1.939051492,96.39105289,-6.665312926,82.51353604,46.74694331,-48.66933805,5
8000,94.99430978,34.27965169,-56.15271873,45.77225309,96.86221769,-14.9900854,17.41197347,99.63329598,-37.60670642,79.53777943,85.75259006,-25.47726285,111.5998943,43.57515478,-58.04993223,67.06560478,15.90300629,-56.49655535,4
8001,12.74429254,162.3510803,16.83312593,34.94684793,143.053093,12.79304491,34.61829736,96.16497731,-3.928994358,91.51435605,49.48921059,-34.09838002,55.22504309,24.84740712,-49.04726082,0.916360805,110.9238666,4.449758143,4
8002,35.60274198,84.91910474,-46.69674254,16.08426704,79.81359196,-44.00649792,66.45423899,72.55668796,-65.11380938,81.88251844,52.71311054,-63.81190896,60.72019544,70.88576528,-42.92980562,?,?,?,1
8003,-14.71705661,87.88607079,-28.718751,65.79539667,133.6280325,-13.98156274,48.01182653,150.4007739,-16.60610519,65.58027478,82.19372757,-16.09030694,37.56939767,88.38184483,-6.187590618,33.36931173,26.72613531,-75.07565952,4
8004,50.69116616,146.0102589,-25.24376022,51.50417975,88.58553108,-23.24600046,61.34623096,8.780166486,-61.27881018,73.57189294,71.07071618,-45.99957772,-4.731650874,77.92865466,-46.67750403,64.905424,52.14947814,-47.36855962,3
8005,103.756021,50.73464082,-69.06923878,18.90650509,77.58103113,-49.5862102,67.90637436,79.45066916,-26.98155436,97.78731739,26.88288321,-66.94789579,70.23676191,127.3716284,-36.24353309,?,?,?,3
8006,52.59506056,93.38453675,9.875399272,28.91286332,130.2855985,27.5077787,81.73022928,64.90923546,-9.301523345,-7.690049842,79.1399422,8.543930245,41.72140992,138.7349644,30.51660878,-7.992870957,121.6291876,27.92501352,2
8007,105.3502193,51.08372386,-66.49351355,98.22682929,24.97565339,-65.8274858,66.89753805,81.45651464,-29.0680174,52.43632738,145.8633232,-37.90238142,49.08332707,95.26145853,-18.97158882,53.28571213,139.8389458,-39.12087027,4
8008,51.81843544,45.07199163,-60.97068032,32.387687,48.72686699,-63.78919512,-15.38243768,49.36077737,-54.24691077,73.81292043,39.25285224,-60.37452688,?,?,?,?,?,?,1
8009,32.24540569,101.5083018,2.798731298,34.48242585,146.5608708,16.09289728,85.87657544,46.54551819,-33.62006915,54.35228543,27.78867543,-47.5850106,67.75695749,40.98070638,-39.35716658,-8.405009658,118.7707517,3.526645855,3
8010,103.091075,52.80407375,-31.82368926,-21.96311862,83.63806478,3.593789695,53.57039002,98.33547097,-4.56353705,21.87012363,110.1902265,-21.26284768,-2.693561904,101.601947,-14.43218095,41.74670785,151.6819653,10.69041787,3
8011,58.37848447,98.29700649,1.461179777,81.83380783,87.70685409,-16.28577918,17.54354769,134.6567165,19.80248258,39.15317637,93.41898385,14.00907495,9.477375291,91.02496454,20.88153281,82.75881889,149.6659683,-12.8280928,2
8012,26.85191496,9.974212549,8.732205309,-8.188360231,82.56979222,-70.00997633,33.41169164,106.3109718,-64.43989397,64.74535112,110.9499474,-57.57753675,83.06141407,98.88043904,-12.47587792,32.14878398,119.3322105,-2.144108711,5
8013,98.03719311,70.44736583,-56.04066997,147.2953466,67.92886979,105.1764869,82.27026625,134.6646966,-3.930909487,92.84963053,45.27873387,-59.08129636,75.77472185,16.18604895,-60.06957208,-6.888470799,136.2439091,20.01613505,2
8014,57.31617544,32.35193495,-68.70282432,98.23357053,72.73011733,-71.22820304,79.54642116,92.60644738,-5.854708637,82.68958648,55.69913951,-69.90859928,49.55271206,152.4598301,35.86263533,51.52492603,106.3879857,15.51461718,2
8015,-20.54409644,53.55592177,-103.505946,22.58410721,91.72804714,-51.72569779,0.014469069,83.14979469,-45.78741177,8.124091537,27.50023855,6.087081488,94.04026048,112.1598319,-21.50711227,?,?,?,1
8016,26.7482808,9.771291777,8.736889237,35.04470988,103.8965817,-67.48705542,-7.556640731,81.51263504,-70.62094581,10.22267956,95.67597049,-79.04679256,82.05461908,98.74499018,-14.72124645,32.27645696,118.0520224,-6.971068378,5
8017,52.13290918,133.686393,-41.60778201,78.62228374,33.5715273,-40.53093067,24.55367757,136.4880949,-29.16144436,-20.13666828,106.3908578,-51.3904176,-2.771494655,124.5787582,-37.6468242,-14.83650835,107.0431105,10.05447565,5
8018,49.20716175,147.1691591,-25.44885619,62.53656792,9.810240437,-60.91399947,69.08160517,70.78445596,-48.64232794,52.81623395,90.1722022,-21.8891399,75.92416268,43.34596569,-49.81403861,-15.05099025,87.21852223,-42.44784122,3
8019,59.27167551,139.7863206,-15.42559312,62.77839103,81.48070883,-17.62970485,-12.66653063,81.95052211,-30.38614269,47.71558131,151.7158612,-17.01621869,37.78325409,87.6135682,-4.635772675,33.23856504,25.90395598,-75.08566172,4
8020,58.67603613,103.251075,0.439542776,-29.28980752,77.00954755,-36.19154751,2.185486708,132.6746903,-47.05387072,29.9583435,104.3121316,4.645156886,-2.325665218,96.69649502,-6.774983311,92.32346482,67.59068587,-59.84210893,5
8021,29.89471739,93.22211903,-52.52783216,13.0819653,80.56426698,-48.8232228,53.79059936,90.09625606,-38.48979531,?,?,?,?,?,?,?,?,?,1
8022,36.06048848,135.8618658,-13.95153884,32.08491987,2.018833047,1.753165364,45.20558564,92.59011122,-13.05923037,60.21600025,58.11172962,-54.29148777,67.99290153,23.50713334,-50.44924828,?,?,?,3
8023,71.73572247,64.02577795,-47.24621511,83.53980535,35.94135486,-49.6745038,54.79941779,80.18769657,-39.87162631,12.71130047,86.86852657,-24.56827507,60.54327702,6.820920064,-67.71862675,21.48302807,93.58244971,-26.23997751,1
8024,54.18682317,70.92443544,-94.10776589,47.38432301,28.45374811,-86.41228834,-4.155062259,86.65589816,30.77034788,38.55940043,85.49643898,29.58496569,61.49133255,84.17873689,17.63319563,70.95748319,96.98850283,-13.92942936,5
8025,13.6157985,100.9373611,14.58142288,53.37718887,94.74083141,3.896137776,57.17931082,24.09028708,-74.28624597,78.4381563,89.92065911,-18.39624607,45.43312088,137.2733177,-24.26343048,57.35102918,70.1540587,-76.74625189,5
8026,12.21115725,99.9070552,11.37023411,59.87784024,144.6853562,16.46199369,43.46010185,98.71629472,5.711046889,71.66289875,13.14721672,-53.47389721,21.09996139,140.0444516,27.68008604,55.2838274,103.7346516,-3.94412002,2
8027,67.50423756,41.36328888,-85.03835041,50.67125912,66.69833162,-71.51931127,63.90078563,61.76697322,-83.36869629,58.11148259,-0.086493651,-82.04438782,33.93639066,75.31230645,-51.94309646,-2.546051255,82.14490281,-44.35053721,1
8028,32.77131511,171.1484013,-5.011463351,84.99898041,62.44797672,-86.74828752,68.01736051,46.4581783,-83.81275048,54.84015923,106.8582474,-24.47579705,8.602538997,104.5060588,0.996195917,-23.56397286,102.8381877,12.19035517,2
8029,26.97774815,89.0221239,-41.54851357,60.48359099,79.1092595,-58.73080192,14.60498195,80.53342737,-36.62148079,68.08905049,54.24270554,-59.60210131,60.52138092,18.99887172,-55.462858,40.59813057,89.0707005,-40.64627121,1
8030,100.0164699,70.63857962,-53.65679954,72.50033923,85.89116583,-8.783507716,-82.52368215,129.8281624,-105.8382125,63.71078471,151.6462541,13.99785097,81.98633913,134.4257938,0.678142357,-12.38321773,96.7160582,17.51162847,2
8031,59.98277049,139.4510917,4.077774465,46.59833128,143.0970567,12.12622262,78.0924672,46.79763535,-58.17427773,61.12683786,95.43337922,-1.14179936,82.39274496,72.34818018,-54.16802809,28.19747941,103.7555132,9.779032285,4
8032,35.85642503,152.823247,-3.338749555,57.41176554,96.0984501,-6.731935605,76.40807629,48.30384551,-54.71207703,39.18314193,100.2101459,-0.218075209,74.938923,75.03009532,-49.40553966,44.21580911,145.2693046,-4.634999344,4
8033,71.79826937,132.5051491,-24.40096843,65.3633902,89.80518437,-19.24365527,30.18539699,0.579911479,-0.296583814,40.52540096,80.1114834,-49.66743378,62.50963656,24.71708771,-51.65051741,?,?,?,3
8034,-0.126862146,103.0532025,-25.78724725,75.57917856,79.14806238,-55.79327048,44.99337976,99.31661664,-32.90724875,75.92565388,54.50478395,-57.74953523,24.59573449,99.52074945,-26.98238703,55.55190091,28.54254607,-52.70234689,1
8035,-13.9846321,83.14021376,-38.71000624,55.97812649,81.07817709,-53.1629801,11.1927687,82.4271495,-43.52064936,32.72843768,86.50134382,-47.83703628,59.7497292,55.37785631,-58.53465565,?,?,?,1
8036,51.36750539,102.6433275,-0.68622432,84.021302,40.56122329,-43.09300941,-21.07193497,83.74626811,5.352096364,55.1865631,142.4199609,13.09352926,70.10028974,26.78552513,-49.24111343,7.191850161,118.6290628,-17.30239308,3
8037,-7.654064994,80.52409314,-54.57145552,15.97343141,84.67178021,-63.00460521,39.52830588,83.24258353,-60.62071665,32.48803013,3.795489083,1.522454453,-22.26065541,68.13689522,-38.77035056,?,?,?,1
8038,99.07515318,71.40777915,-53.36925313,83.66878417,134.7782148,-0.24754291,93.34071573,44.01079401,-55.87123549,64.67499582,151.2490362,15.17703504,69.95266495,85.7011623,-8.319758837,65.78350024,26.45034783,-56.22832475,2
8039,51.64664308,139.3539137,-42.48669763,58.6010453,7.075448247,-75.9458197,59.84466154,89.73543732,-34.98091497,72.67898823,32.4826104,-89.58449977,90.1119141,37.93391679,-94.6203714,?,?,?,3
8040,10.64035045,90.20468488,-25.04104972,116.4235488,46.36621441,-52.29949932,48.08980204,128.8571344,22.0231554,77.68010574,18.28678359,-49.25704836,95.74542072,34.91131131,-48.77093962,39.25929161,99.73690965,13.23410462,3
8041,103.3751344,14.44857565,-91.04688765,85.79990589,5.060850129,-86.47749391,74.05638068,81.27414433,-26.15896757,87.9528442,127.7046255,-20.06082283,59.84545525,-11.98521024,-75.77890398,-8.442706727,98.96198164,-5.931328592,3
8042,17.04651011,83.21362767,-48.40880962,71.81513576,128.1227059,-37.00693568,108.5006408,45.02239451,-67.87948565,70.66417382,81.26845315,-25.31537714,96.39885016,24.54417397,-64.95592342,?,?,?,3
8043,27.41957661,7.975246071,4.397868098,27.26767456,101.5251113,-71.75573625,55.31418677,103.0028806,-71.23467571,0.296402593,94.44077721,-79.66943354,-17.53528398,79.85798019,-69.17723279,69.80751137,106.3806952,-22.021545,5
8044,54.64117877,152.9228314,-28.42527808,72.23169286,129.5151147,-25.65796665,49.29284195,92.08797404,-25.2674103,106.2781663,11.58650453,-87.45283936,66.47640932,84.26648507,-31.8475175,71.48788169,17.03554652,-82.33075416,4
8045,-1.71714653,86.2516357,-51.42575381,43.28916463,82.55341794,-58.5965295,18.71952522,86.28514578,-60.38874711,?,?,?,?,?,?,?,?,?,1
8046,58.4001482,103.3647782,2.188775357,3.426455737,133.3795701,-44.96399957,94.82719563,37.35425775,-54.07306097,29.30584181,104.4993445,7.358276206,-31.9918561,77.16624741,-32.76061338,-15.49870995,107.0813414,-1.065350214,5
8047,47.72150035,136.3487202,-24.69697501,25.35750494,131.8009008,-39.44116038,104.2539581,48.31468469,-28.23599391,7.720576673,131.816812,-48.76499337,-20.53295893,84.45699969,-30.18314117,1.541102057,114.2603294,5.989792697,5
8048,49.07235543,96.67945263,3.38386976,96.48679599,31.95670069,-53.13826272,12.32500417,83.74705742,-32.92756491,76.73930496,15.01022975,-51.58464022,115.4181096,43.40302844,-50.39923863,38.27560187,140.012474,17.88747644,3
8049,58.34678302,103.5806186,1.486253786,28.99492691,102.7356531,5.52290276,2.400078915,132.6268634,-47.12106454,-28.97479867,79.04919416,-34.90788016,68.2110698,133.9099122,-19.0129219,-13.98243275,106.1602764,-4.295640391,5
8050,-13.125743,87.19337444,-34.7712921,70.4141028,67.359945,-48.39496231,14.75696046,83.53992048,-36.79773126,49.37384389,49.62899591,-93.66956418,45.72160849,8.792651831,-81.93718007,30.32295787,86.98225786,-39.96260871,1
8051,55.8628593,-9.607307613,-74.35226126,84.00917528,127.1778245,-31.94360113,88.79390093,-0.610578589,-81.90080327,108.9512512,5.28150499,-85.9131084,5.762624906,88.61080123,-13.10853902,58.11875281,91.02866494,-26.4902932,3
8052,43.78099227,160.0200219,-28.37433057,89.50248101,23.0375504,-85.49522492,62.63547358,139.0524403,-34.32862372,67.94831063,88.07414343,-33.67350863,103.5091854,41.8359142,-88.98463476,33.63671891,103.1702969,-19.16820001,4
8053,4.43568146,138.1365593,-42.51085548,-12.36016587,122.540923,-45.78806675,105.1675819,76.85215736,-27.03779012,44.40756991,106.8572078,16.06091697,10.79677874,105.0780995,11.04689216,11.50280423,143.9906067,-24.43041441,5
8054,52.80788834,29.60566997,-84.02524206,-3.580331714,88.07401548,28.5998508,86.11827322,85.56018551,-12.7746731,64.45371924,84.93032545,20.0125553,63.07349997,145.2914435,17.46678654,59.31022923,68.38723765,-86.93280055,5
8055,58.30570961,99.30654894,1.886987572,64.41747114,134.0210395,5.525653126,38.60599078,95.48715267,4.924825368,81.17468981,49.22297582,-54.54614002,44.11345257,142.9507763,13.34624941,71.49685426,82.18884374,-48.91336484,4
8056,36.03497139,153.5380354,-29.36782471,10.31911983,103.1098291,5.452874798,-19.22221177,109.3811263,-62.35050869,9.545580479,138.7706075,-38.00300444,76.61529484,94.36883157,-10.67955997,27.16196858,111.9788973,14.20440351,5
8057,84.47022228,132.0845188,-24.36788494,78.97231661,83.87632391,-26.66218068,47.76229884,152.3363773,-21.9877541,48.13541929,98.6605063,-14.263959,76.4214817,3.713500979,-62.78519217,3.359943608,107.0933127,-38.14032235,4
8058,85.43144561,29.64451449,-32.78078164,86.97795699,56.02370753,-25.2581587,30.83622584,158.7874985,-19.49936342,37.78881458,103.5125242,-14.82656312,-3.442732735,123.8162794,-26.42928271,1.492323428,110.6843516,-11.61237552,2
8059,51.20152255,86.52846901,9.573525195,78.61710044,136.7072587,27.80044012,94.44420195,59.32253902,-35.97368406,32.12111655,83.5988182,15.81756097,74.04138143,73.66067905,-0.608926042,10.57395989,120.4714774,31.78027057,2
8060,66.95253128,91.65124886,-10.10869878,58.52011612,150.7374659,11.71862421,100.6156804,64.83035219,-53.65461642,94.83531632,44.84172427,-55.18437118,26.41531135,94.88563022,12.80214202,16.09296797,155.0623198,24.55801133,2
8061,-12.78363675,77.88370513,-47.41643196,55.59728094,138.680027,-61.90767743,71.62826385,128.5065925,-54.09240425,69.87187716,87.15367304,-39.73104294,42.95373821,28.88601434,-70.82356082,33.41512565,100.1026443,-30.79659285,4
8062,30.38854479,123.7738478,33.68928342,59.43058663,90.69283778,-0.224159711,105.1046406,44.79154956,-75.48746898,80.50282392,85.45701617,-14.11381442,33.98730326,88.08134554,15.0178911,53.033722,146.1796827,38.16214649,2
8063,59.13220379,145.6480348,34.81314603,12.82482463,80.101787,27.29462725,102.0003558,131.5678339,10.11554501,122.930236,111.6718561,-15.9727431,89.6892374,75.30865112,-22.55769704,30.39733482,98.48712283,19.48735723,2
8064,34.0054104,105.1533973,9.550416679,16.22717079,103.0690069,22.07562026,-5.590730286,96.06469524,25.54131784,55.6417047,96.09462952,-4.284412921,-19.7579427,83.6536872,34.78408554,40.57353471,82.95483159,-13.77687884,1
8065,52.98542036,86.50819415,21.75193015,63.88690832,133.9155072,18.63452266,2.693909315,81.59442986,42.64072873,34.94135562,83.45806027,45.0381095,30.2639195,140.1343244,37.28688571,41.24482028,84.36421793,-55.74333223,5
8066,103.0916966,12.94975375,-34.43241637,27.54850372,93.12649372,-35.09730427,14.44260943,62.46383907,-67.74689526,56.12631621,128.8348832,-33.34561004,20.78409709,136.1076883,-52.83033837,41.7808993,97.20800565,-21.18101141,4
8067,53.82084946,154.3390547,-6.375445336,83.8540395,81.57794768,-40.51459006,52.13052541,103.2200474,-11.89542327,15.90003004,95.76225266,14.53554373,71.53327229,58.65494142,-40.48344998,35.7351589,161.0017966,21.81485772,1
8068,23.52269699,159.1141246,-12.56237083,64.30034608,138.4578367,-19.30014559,46.6262669,156.7158863,-13.72749911,10.02526567,127.0817742,-24.34200644,44.20345152,100.1710886,-12.27277812,76.64193574,78.36712133,-16.97254755,2
8069,92.35531876,43.56096515,-54.6403461,106.081511,60.02297592,-63.94117665,-28.79096425,105.882497,-65.43509137,63.60748695,99.17524696,-0.981104704,-31.30039488,77.35052331,-33.12941673,15.34828408,111.9251603,9.979687216,5
8070,74.41670101,89.33277405,-26.36364042,97.52080227,28.23517508,-58.72600453,78.79471036,7.260097843,-59.22809772,-4.302789414,84.8255332,-36.18869832,44.93813752,97.0490216,-11.78918954,98.78624842,52.46224268,-58.47326916,4
8071,65.2296256,86.44634957,-29.22973934,98.39096355,23.93327511,-66.02542906,107.6285085,44.41622042,-68.11997987,68.5544413,131.8678602,-43.77418868,46.76712236,94.26424256,-22.55850271,38.98218965,152.2865514,-36.73255317,4
8072,-14.67514031,78.01855694,-38.50390018,67.23068572,30.68985038,-86.81201992,29.43828826,74.69473194,-61.13045201,72.18937191,58.60442852,-84.49686842,49.92473595,63.11413977,-72.02239856,38.06792387,3.028507538,-79.41500135,1
8073,54.5394126,99.62270705,-2.663062251,60.9424822,134.1660169,2.166393524,80.66635516,73.50417298,-56.7728859,45.84144476,144.7668306,11.77777574,37.67212803,94.88137806,6.048695622,52.55558344,26.52441457,-54.80790681,4
8074,79.3666012,17.62887145,-88.06744176,58.04034415,-5.137636074,-82.58513773,72.39708685,133.5921981,-37.51327754,68.74244001,89.99723851,-38.02200849,58.31107421,148.1759231,-34.97578628,90.51390733,25.14398854,-89.11027657,4
8075,53.88476301,67.32642493,-83.7081648,-17.9191104,128.4259884,-21.17941012,54.77480603,88.59156763,-93.2385385,53.80878055,31.76549206,-68.20314178,73.74665946,135.2283088,-39.05788455,33.39760291,146.507305,-28.92629077,5
8076,93.85252099,39.82611765,-58.55217454,-29.33385347,76.16123849,-37.03356985,31.41181581,149.2586653,-19.05441065,0.614416716,98.18105016,-8.838985696,1.904117485,132.4332991,-45.26913296,50.22067873,105.877724,1.712196565,5
8077,76.08832184,91.39189036,-20.87354554,79.70784515,79.45363236,-83.06813303,15.81929188,143.1784699,-26.97457715,18.80209284,97.13447222,10.39869909,52.60427904,93.71306074,2.670767946,-23.73486394,100.9657689,4.725065725,5
8078,113.7311688,50.48154078,-51.29148764,75.27776928,15.18059403,-52.86702304,50.79320166,90.45682506,5.755811664,51.07636635,131.2868808,19.46649419,94.88137307,33.68607124,-51.09128984,-0.512373775,93.29800521,-28.06850611,3
8079,48.323167,102.6832363,1.345416793,86.73026831,40.51918897,-39.64703837,-22.75145116,83.22868591,3.565001018,107.2849259,51.46978932,-31.95479506,-2.318135111,101.3909186,-13.3632648,33.42582191,147.8413566,21.29546982,3
8080,-16.81480806,93.67529868,8.497424344,18.19594661,87.84282317,20.68114015,50.31663801,86.66493474,11.54313841,79.30268953,79.36836388,-5.898674723,55.05957302,141.6321475,-16.28172853,38.43767633,65.29899292,-96.58669491,5
8081,53.50788524,85.70242458,-66.07883476,11.09957904,76.35477643,-41.89733797,28.89095759,78.1371171,-45.5558163,57.81148539,74.41162928,-44.77495847,53.97942068,21.0063855,-59.76136905,47.14550721,62.75621518,-63.42185494,1
8082,71.10683885,-30.78783179,-41.21749995,97.19006066,-14.05574266,-39.75740317,115.1297432,1.712754674,-39.82961513,50.2074206,80.06935589,-23.9344873,19.23442359,4.970971023,-65.88366769,67.75670864,116.7915249,-36.61529114,4
8083,67.11543974,144.1015573,9.798068884,-7.685487617,80.06355935,14.71258119,0.326644111,121.2628096,32.13976205,56.86671819,147.9754205,27.24363113,87.51491807,73.63077421,-41.38879558,3.8008391,101.846625,19.94129304,2
8084,57.55493735,83.84504339,-58.75772788,27.43070273,83.18317949,-46.33318456,58.23426239,18.44338432,-60.33824887,13.13422216,82.06209382,-40.74253632,56.40115847,79.46592576,-40.1440538,54.94114664,61.04517038,-56.13130837,1
8085,9.952362353,95.14086542,13.12253169,32.17215682,150.368342,32.61789559,45.62602591,135.5395493,24.64222664,19.46927391,143.6442017,39.45949538,36.11950385,93.06093894,0.452471634,-10.27600848,127.0990324,37.48826469,2
8086,74.15275288,67.84843294,-87.95940991,63.49358281,-1.520118734,-79.87501861,56.43999274,68.01919347,-67.65012183,16.5236321,78.48893077,-49.27583026,37.15159812,71.14503592,-54.36759367,64.97184771,44.79460624,-83.54066595,1
8087,53.17504411,73.52100742,-66.41514322,38.58891395,70.7244892,-54.02423242,62.32866673,-2.377277372,-79.45878831,78.83625893,37.79268524,-85.92537521,17.17425742,74.09978008,-42.49891075,64.50639013,69.73586555,-79.31325115,1
8088,28.71619655,67.36797819,-80.53195313,15.91468064,81.52907512,-63.94411411,39.66946278,80.39126123,-61.26976616,-2.067518277,77.21357362,-54.94407542,29.66120637,-1.807386536,2.683086974,?,?,?,1
8089,4.43248144,86.90469665,-47.24412986,50.44261677,80.67213504,-60.64505865,56.21191628,53.83667405,-64.11837438,29.75974542,83.66756355,-49.98848264,-16.02694528,76.26283763,-41.7142101,?,?,?,1
8090,19.62979304,146.1144378,27.02512767,17.04641342,94.49905901,11.51759239,83.48752751,130.6025434,-7.054799317,46.34043028,100.6444146,6.923518096,70.12842928,10.60856235,-52.0671096,-47.93849946,130.6800139,17.76473332,2
8091,50.73627602,99.52480331,3.706891579,79.66195531,86.57951726,-18.71769535,-10.81396377,91.8218718,4.331253089,50.74638569,139.4605227,-31.08153143,16.70223859,95.20870643,13.57036245,62.39609822,67.34971332,-78.21448144,5
8092,46.29421779,73.84271962,-70.95531912,74.00603972,37.60927261,-83.07488093,56.35901593,-0.292665083,-82.34155878,32.15050751,79.12243029,-54.79642614,64.01720186,63.25602187,-79.70459659,-21.76066618,77.54908653,-31.4141454,1
8093,26.29621146,113.5488292,-57.15129371,-11.89053532,80.99421907,-69.43656749,56.22675127,113.3667175,-47.07756079,7.115274754,98.24212918,-69.7983418,74.98653225,95.51518949,-3.314467412,26.28498321,116.8559341,3.666818041,5
8094,70.09102293,95.50165645,-25.22906712,88.80703648,66.61952447,-35.36207523,71.08596808,133.9586707,-26.60817319,10.42577148,91.98387876,-8.827168011,51.08245318,97.85424124,-12.54222911,5.368742097,136.3790651,-11.94870647,2
8095,67.40515792,39.82456668,-85.26987731,66.29359159,59.9879074,-83.1565555,56.04306166,-3.784756723,-82.90821304,55.34895881,66.49160211,-70.16365654,31.03141622,74.88854873,-54.95487372,?,?,?,1
8096,50.67617407,97.82537959,2.045841396,19.07589901,146.9599622,10.19283914,92.97403213,27.84781187,-59.47990861,25.33201124,102.371866,2.151336356,115.1184099,36.93364919,-56.67225349,43.34640694,138.9820675,18.17015299,4
8097,61.78308992,89.33014026,-32.72774788,114.7563362,9.838032349,-80.58068139,64.17314133,134.2846041,-28.17168046,63.63564696,-8.072398855,-77.04182043,124.6523879,21.67295982,57.21945145,78.40883666,13.61610394,-74.73355192,3
8098,105.7243631,50.3758999,-67.72916984,70.43359803,79.51750052,-25.98041348,17.56451456,77.41146845,-50.50472801,73.69733581,129.5548805,-37.37535996,97.88460231,24.75909688,-63.8949699,?,?,?,3
8099,48.60267185,25.33122985,-76.07407312,-13.43577109,95.16158062,-10.15488979,-15.12224728,122.0352257,-37.77666142,61.24408227,50.40942303,-91.51019893,57.27581244,73.96937614,-101.9122674,60.33788413,138.6129203,-56.87954033,5
8100,75.6404295,92.0407969,-19.45805968,17.82470791,95.93590578,10.76504348,-11.98502742,92.20505594,1.610960584,76.77067824,58.51661073,-79.1719653,60.29791678,20.30079547,-73.24873123,41.021367,103.1287938,5.639292177,5
8101,81.75478225,15.9768332,-41.99132627,69.80353661,134.4301444,-19.35425775,97.03242897,34.71181634,-58.41886808,108.1999446,59.59832313,-65.02779487,-31.03788412,76.55638957,-34.7783127,16.356423,111.2661324,7.268751786,5
8102,83.90869524,51.71488259,-42.52781872,45.2558124,100.9254918,22.11387261,69.56354901,30.24755692,-52.97875361,70.19155379,133.6249452,29.09798497,106.262882,57.74806713,-34.10839499,39.92034748,153.3248535,41.90962879,4
8103,37.34255232,86.20065409,-42.76612034,18.92612897,82.38647417,-36.84290131,77.71093046,51.60342362,-67.16437408,67.95544137,75.51382795,-63.77444369,61.20160675,71.43018061,-42.27488446,?,?,?,1
8104,46.46220722,147.3916671,-23.7902566,75.23564663,69.82603408,-44.0170909,50.58601933,88.63585219,-19.99914801,64.20178337,11.56883474,-59.24786391,76.63382327,43.53144669,-48.61589589,10.10203357,90.7669803,-41.00443213,3
8105,26.7405442,86.90021052,20.57490631,54.86086055,81.59255181,12.56685129,23.15070248,109.2093062,36.65060427,92.16013804,121.9325445,22.39277579,56.4049289,131.5451554,41.97604435,60.20972093,86.69022607,-0.910383159,2
8106,66.97413772,34.44332829,-51.56864019,53.46579852,139.5581071,20.85664732,104.2136755,50.38542819,-32.44429428,-19.80816569,85.36089754,7.050972459,-2.374452977,102.3588355,-11.22497139,73.48058235,50.85157447,-35.07283339,3
8107,25.35000471,89.16866858,-55.52001825,60.95942183,52.88234606,-62.50401717,9.844114601,79.53530238,-47.42264301,48.63359452,19.241259,-65.97038049,52.03185002,78.95979437,-58.35309136,?,?,?,1
8108,30.20249845,87.18817067,-52.94174219,70.02103458,66.468936,-50.09571074,-13.90801962,81.48159588,-39.54293952,50.67379461,8.088872038,-80.26455714,12.45016667,82.92905674,-38.34491079,33.98459666,54.68925023,-92.29724008,1
8109,52.86202039,76.19747797,-61.06549958,75.52489278,56.34004087,-57.73571177,10.51697268,73.4392746,-64.12269454,31.57523908,73.65612739,-64.19996506,81.51680378,33.57432823,-58.30072357,65.03699493,9.342867839,-56.34703901,1
8110,104.1205584,11.3577282,-32.37356324,66.01992245,113.5393723,-32.0381786,12.59770996,83.17395066,-71.34162934,73.49125555,102.8039568,14.92144172,27.45042757,100.9623096,-65.61080782,108.9699431,48.61857098,-45.95574045,5
8111,49.84121929,92.3160844,-24.1283795,76.71045149,66.31973144,-46.36429586,51.98206149,139.4901397,-33.37683256,80.70105542,41.29729427,-50.08881266,63.0685692,5.217419967,-57.31654681,?,?,?,3
8112,38.14644521,106.2069039,2.211784526,59.6965542,145.7720197,10.76342675,-14.49063853,125.0825266,14.18300467,70.58671479,95.0492234,-6.84996728,69.656988,9.216989098,-49.66312285,98.43231337,50.24651353,-49.32592358,2
8113,4.936860052,87.09973064,-42.28700947,27.47294564,84.73476993,-49.50376621,-13.79946072,75.93957168,-36.33882753,50.79650954,84.20752002,-57.9258595,53.55527466,57.60806517,-64.88783673,?,?,?,1
8114,103.7152432,64.66234477,-65.9118106,28.19675522,102.9682671,7.590555106,67.70301282,135.3410309,-16.72845123,-29.31194671,79.19188552,-34.31947049,2.189910995,132.5405996,-44.72139081,48.74966824,106.8661417,5.62511807,5
8115,64.88291103,69.87454972,-78.40379599,74.43373014,38.5491255,-82.47756959,-8.15928688,68.39086085,-34.14923284,36.83629365,79.08614456,-50.5222948,54.07595172,68.06520797,-65.19307771,47.58884162,9.206594924,-76.89888496,1
8116,75.13287776,120.6705875,16.83910466,-14.92750974,22.15479034,11.17959182,45.33622327,92.51077832,18.82814176,27.10823745,71.35369173,64.00715432,-7.123116914,54.51704633,70.79697875,?,?,?,3
